hold_time,user,press_press_time,press_release_time
43000.0,s041,533400.0,341700.0
73900.0,s041,657700.0,614700.0
121100.0,s041,254600.0,180700.0
106600.0,s041,792800.0,671700.0
149800.0,s041,560300.0,453700.0
114200.0,s041,414300.0,264500.0
189400.0,s041,472700.0,358500.0
107600.0,s041,345800.0,156400.0
108700.0,s041,227900.0,120300.0
103900.0,s041,311100.0,202400.0
108700.0,s041,437700.0,285000.0
100000.0,s041,177600.0,68900.0
132900.0,s041,148800.0,48800.0
104700.0,s041,346200.0,213300.0
157500.0,s041,509000.0,404300.0
105500.0,s041,299700.0,142200.0
158800.0,s041,169200.0,63700.00000000001
130600.0,s041,167800.0,9000.0
31200.0,s041,474500.0,343900.0
159800.0,s041,536600.0,505399.99999999994
123700.0,s041,277900.0,103000.0
107400.0,s041,144800.0,21100.0
115800.0,s041,144600.0,37200.0
100500.0,s041,302200.0,186400.0
162500.0,s041,510399.99999999994,409900.0
111100.0,s041,210800.0,48300.0
140300.0,s041,128099.99999999999,17000.0
81800.0,s041,190700.0,50400.0
102100.0,s041,187000.0,105200.0
63600.00000000001,s041,297900.0,195800.0
102400.0,s041,260299.99999999997,103600.0
79100.0,s041,118500.0,16100.0
79100.0,s041,152200.0,73100.0
76200.0,s041,313300.0,234200.0
86800.0,s041,951600.0,875400.0
119800.0,s041,399400.0,312600.0
146100.0,s041,176600.0,56800.0
98100.0,s041,249000.0,102900.0
63299.99999999999,s041,299300.0,201200.0
156400.0,s041,296600.0,233300.0
107100.0,s041,264500.0,64299.99999999999
107100.0,s041,159600.0,52500.0
124500.0,s041,133800.0,26700.0
69700.0,s041,329400.0,204900.0
140600.0,s041,449300.0,379600.0
63900.0,s041,272500.0,131900.0
124200.0,s041,384400.0,320500.0
101600.0,s041,184100.0,59900.0
83600.0,s041,217100.0,115500.0
13700.0,s041,329000.0,245400.0
94700.0,s041,316100.0,156300.0
69700.0,s041,112400.0,17700.0
88900.0,s041,156500.0,86800.0
87300.0,s041,280100.0,191200.0
149300.0,s041,471400.0,384100.0
124800.0,s041,205800.0,56500.0
116900.0,s041,154700.0,29900.0
102600.0,s041,134100.0,17200.0
112600.0,s041,184900.0,82300.0
135600.0,s041,491400.0,378800.0
108200.0,s041,757600.0,555800.0
94200.0,s041,145200.0,37000.0
107900.0,s041,154600.0,60400.0
91000.0,s041,345000.0,237100.0
138300.0,s041,579300.0,488300.0
122900.0,s041,213000.0,74700.0
147700.0,s041,146500.0,23600.0
119800.0,s041,170200.0,22500.0
160400.0,s041,371600.0,251800.00000000003
130300.0,s041,337800.0,177400.0
143500.0,s041,304800.0,113600.0
84900.0,s041,147200.0,3700.0
127400.00000000001,s041,135000.0,50100.0
125599.99999999999,s041,306700.0,179300.0
163500.0,s041,484900.0,359300.0
142200.0,s041,313800.0,150300.0
119500.0,s041,606900.0,464700.0
127700.00000000001,s041,434200.0,314700.0
132700.0,s041,246900.0,119200.0
129200.00000000001,s041,334100.0,201400.0
135800.0,s041,528500.0,307700.0
105000.0,s041,142200.0,6400.0
128500.0,s041,200200.0,95200.0
86800.0,s041,1156900.0,1028400.0
130000.0,s041,928400.0,841600.0
135800.0,s041,262900.0,132900.0
164600.0,s041,394100.0,258299.99999999997
115000.0,s041,409400.0,244800.0
119000.0,s041,204900.0,89900.0
97100.0,s041,277900.0,158900.0
124500.0,s041,230200.0,76400.0
83900.0,s041,147700.0,23200.0
157800.0,s041,132700.0,48800.0
89400.0,s041,520700.00000000006,362900.0
153300.0,s041,561000.0,471600.0
114000.0,s041,244600.0,91300.0
169900.0,s041,154200.0,40200.0
106000.0,s041,471600.0,301700.0
133700.0,s041,331500.0,225500.0
108200.0,s041,301100.0,167400.0
115800.0,s041,268700.0,92500.0
76800.0,s041,206300.0,90500.0
92300.0,s041,348400.0,271600.0
110800.0,s041,458300.0,366000.0
160900.0,s041,2129300.0,2018500.0
125599.99999999999,s041,422800.0,261900.00000000003
117100.0,s041,191900.0,66300.0
90000.0,s041,398800.0,281700.0
94200.0,s041,219700.0,129700.00000000001
180400.0,s041,427700.0,333500.0
125599.99999999999,s041,295900.0,107300.0
102400.0,s041,184200.0,58600.0
142400.0,s041,243500.0,141100.0
94700.0,s041,317200.0,174800.0
174600.0,s041,563600.0,468900.0
136400.0,s041,309100.0,134500.0
169900.0,s041,152600.0,16200.0
101000.0,s041,212700.0,42800.0
117900.0,s041,381800.0,280800.0
117900.0,s041,272300.0,154400.0
129800.0,s041,269400.0,100900.0
74400.0,s041,265900.0,136100.0
166200.0,s041,268500.0,194100.0
101600.0,s041,364800.0,198600.0
159900.0,s041,575500.0,473900.0
130800.0,s041,197900.0,38000.0
159000.0,s041,189200.0,58400.0
95500.0,s041,208600.0,49600.0
104200.0,s041,178800.0,83300.0
109200.0,s041,278700.0,174500.0
122400.0,s041,188600.0,48500.0
69700.0,s041,190200.0,67800.0
153800.0,s041,183100.0,113400.0
69100.0,s041,350800.0,197000.0
151200.0,s041,455000.0,385900.0
108400.0,s041,188700.0,37500.0
172200.0,s041,158300.0,49900.0
76200.0,s041,177300.0,5100.0
100800.0,s041,156900.0,80700.0
85700.0,s041,259200.0,158400.0
111100.0,s041,237500.0,125700.0
70200.0,s041,209500.0,98400.0
144800.0,s041,151500.0,81300.0
104700.0,s041,365300.0,220500.0
166700.0,s041,615600.0,510900.0
94700.0,s041,199700.0,33000.0
170400.0,s041,129300.0,34600.0
78900.0,s041,193900.0,23500.0
96000.0,s041,150400.0,71500.0
104500.0,s041,282300.0,186300.0
120000.0,s041,218600.0,94100.0
74100.0,s041,169600.0,49600.0
136900.0,s041,145600.0,71500.0
116900.0,s041,348700.0,211800.0
171200.0,s041,549200.0,432300.0
86000.0,s041,231100.0,59900.0
172800.0,s041,114800.0,28800.0
71800.0,s041,176800.0,4000.0
104500.0,s041,179100.0,107300.0
89400.0,s041,267600.0,163100.0
132700.0,s041,211000.0,31100.0
73300.0,s041,168100.0,35400.0
145300.0,s041,142200.0,68900.0
110800.0,s041,374200.0,228900.0
186300.0,s041,515700.00000000006,404900.0
118200.0,s041,221400.0,35100.0
169600.0,s041,128599.99999999999,10400.0
76000.0,s041,193100.0,23500.0
73300.0,s041,208600.0,132600.0
122700.0,s041,240700.0,167400.0
158500.0,s041,207500.0,48200.0
73100.0,s041,219700.0,61200.0
118400.0,s041,231100.0,158000.0
125000.0,s041,496000.0,377600.0
169600.0,s041,444700.0,319700.0
111600.0,s041,212600.0,43000.0
144000.0,s041,179200.0,67600.0
65700.0,s041,180200.0,36200.0
94400.0,s041,167000.0,101300.0
145300.0,s041,502499.99999999994,408100.0
