hold_time,user,press_press_time,press_release_time
64400.0,s031,382400.0,271500.0
68600.0,s031,148100.0,83700.0
59900.0,s031,113000.0,44400.0
51800.0,s031,842000.0,782100.0
68400.0,s031,659900.0,608100.0
85800.0,s031,334700.0,266300.0
104300.0,s031,167400.0,81600.0
107700.0,s031,129700.00000000001,25400.0
93400.0,s031,328600.0,220900.0
80800.0,s031,737700.0,644300.0
67100.0,s031,662600.0,583900.0
86300.0,s031,120200.0,53100.0
58400.0,s031,159700.0,73400.0
62000.0,s031,1236100.0,1177700.0
82900.0,s031,539700.0,477700.0
57000.0,s031,238400.0,155500.0
87600.0,s031,122300.0,65300.0
102200.0,s031,120400.0,32800.0
90300.0,s031,362400.0,260200.0
62000.0,s031,322700.0,232400.0
51800.0,s031,456500.0,398700.0
81800.0,s031,94100.0,42300.0
61500.0,s031,321400.0,239600.0
54400.0,s031,923600.0,862100.0
100300.0,s031,459200.0,404800.0
62600.0,s031,360800.0,260500.0
118800.0,s031,137400.0,74800.0
86100.0,s031,131800.0,13000.0
90300.0,s031,331000.0,244900.0
66000.0,s031,339000.0,248700.0
52300.0,s031,330300.0,246100.0
78100.0,s031,103300.0,51000.0
80300.0,s031,200300.0,122200.0
56200.0,s031,1000400.0,920100.0
70200.0,s031,570900.0,514700.00000000006
76600.0,s031,383800.0,313600.0
119300.0,s031,170400.0,93800.0
119000.0,s031,178500.0,59200.0
80500.0,s031,360200.0,241200.0
82400.0,s031,317600.0,237100.0
66000.0,s031,337500.0,248800.0
77600.0,s031,163700.0,97700.0
61000.0,s031,160200.0,82600.0
47300.0,s031,795600.0,734600.0
71300.0,s031,477300.0,430000.0
49100.0,s031,299700.0,228400.0
94200.0,s031,130200.00000000001,81100.0
87600.0,s031,138100.0,43900.0
109500.0,s031,327500.0,239900.0
80300.0,s031,644800.0,535300.0
69400.0,s031,249700.0,153300.0
50200.0,s031,168700.0,99300.0
47800.0,s031,131800.0,81600.0
52000.0,s031,394000.0,346200.0
80300.0,s031,405700.0,353700.0
51500.0,s031,297200.0,216900.0
94200.0,s031,118900.0,67400.0
78700.0,s031,166300.0,72100.0
53100.0,s031,288500.0,209800.0
66500.0,s031,324300.0,271200.0
58600.0,s031,461700.0,400200.0
90000.0,s031,696200.0,637600.0
67100.0,s031,171800.0,81800.0
49100.0,s031,908100.0,841000.0
73100.0,s031,502000.0,452900.0
76000.0,s031,395900.0,322800.0
91100.0,s031,168200.0,92200.0
75200.0,s031,127099.99999999999,36000.0
67600.0,s031,311900.0,236700.0
64400.0,s031,319500.0,251900.0
67900.0,s031,232800.0,107900.0
46500.0,s031,153200.0,85300.0
56500.0,s031,89800.0,43300.0
57600.0,s031,901700.0,845200.0
66500.0,s031,1253900.0,1196300.0
82900.0,s031,353200.0,286700.0
95600.0,s031,156100.0,73200.0
67900.0,s031,127599.99999999999,32000.0
63600.00000000001,s031,219600.0,151700.0
63900.0,s031,255600.0,192000.0
63900.0,s031,267800.0,188100.0
80300.0,s031,140200.0,76300.0
57000.0,s031,753800.0,673500.0
53900.0,s031,1002500.0,945500.0
73400.0,s031,445900.0,392000.0
68100.0,s031,345800.0,272400.0
78400.0,s031,142100.0,74000.0
73100.0,s031,129899.99999999999,51500.0
75200.0,s031,306100.0,233000.0
62300.0,s031,292500.0,217300.0
60700.0,s031,307100.0,245300.0
83900.0,s031,155500.0,94800.0
70800.0,s031,492400.0,408500.0
49900.0,s031,1018100.0,947300.0
53300.0,s031,714500.0,664600.0
82100.0,s031,455800.0,402500.0
83200.0,s031,181900.0,99800.0
62799.99999999999,s031,119200.0,36000.0
72300.0,s031,167000.0,104200.0
60700.0,s031,260100.0,187800.0
28300.0,s031,343500.0,273300.0
61300.0,s031,104900.0,76600.0
52800.0,s031,264300.0,203000.0
51000.0,s031,1007300.0000000001,954500.0
65700.0,s031,439800.0,388800.0
52300.0,s031,345700.0,280000.0
87400.0,s031,134700.0,82400.0
75000.0,s031,221300.0,133900.0
83900.0,s031,358100.0,283100.0
61000.0,s031,298300.0,214400.0
58100.0,s031,262000.0,191200.0
61500.0,s031,146000.0,87900.0
52000.0,s031,119100.0,57600.0
53100.0,s031,707000.0,655000.0
60500.0,s031,1576600.0,1523500.0
62300.0,s031,324700.0,264200.0
78700.0,s031,122600.0,60300.0
69700.0,s031,133400.0,54700.0
83200.0,s031,183700.0,114000.0
73400.0,s031,304200.0,221000.0
62799.99999999999,s031,273100.0,158800.0
74700.0,s031,130399.99999999999,67600.0
62799.99999999999,s031,117500.0,42800.0
37200.0,s031,772600.0,709800.0
62300.0,s031,414400.0,377200.0
40100.0,s031,340000.0,277700.0
67900.0,s031,139700.0,99600.0
61500.0,s031,136600.0,68700.0
63600.00000000001,s031,180800.0,119300.0
62799.99999999999,s031,319500.0,255900.00000000003
55700.0,s031,238300.0,137200.0
72100.0,s031,131200.0,75500.0
60200.0,s031,115100.0,43000.0
56800.0,s031,702000.0,641800.0
61500.0,s031,741200.0,684400.0
46200.0,s031,281600.0,220100.0
69200.0,s031,131300.0,85100.0
61500.0,s031,181700.0,112500.0
76000.0,s031,246000.0,184500.0
74200.0,s031,349800.0,273800.0
80500.0,s031,429900.0,328500.0
69400.0,s031,1209100.0,1128600.0
50200.0,s031,129600.0,60200.0
51200.0,s031,352600.0,302400.0
63900.0,s031,433100.0,381900.0
60500.0,s031,766100.0,702200.0
79200.0,s031,227900.0,167400.0
58600.0,s031,143700.0,64500.0
55500.0,s031,216100.0,157500.0
54900.0,s031,251699.99999999997,196200.0
50700.0,s031,318200.0,254800.00000000003
63100.0,s031,104800.0,54100.0
49400.0,s031,132500.0,69400.0
42500.0,s031,704900.0,655500.0
67100.0,s031,451600.0,409100.0
50700.0,s031,435000.0,367900.0
71000.0,s031,145500.0,94800.0
56800.0,s031,148100.0,77100.0
57300.0,s031,189000.0,132200.0
63900.0,s031,332200.0,274900.0
70000.0,s031,260500.0,193400.0
50700.0,s031,163700.0,93700.0
45200.0,s031,118600.0,67900.0
54400.0,s031,368700.0,323500.0
79200.0,s031,418100.0,363700.0
97400.0,s031,426500.0,347300.0
101600.0,s031,250600.0,153200.0
88200.0,s031,120900.0,19300.0
98500.0,s031,299000.0,210800.0
74400.0,s031,319500.0,221000.0
59900.0,s031,275700.0,163800.0
81000.0,s031,138000.0,78100.0
59900.0,s031,151200.0,70200.0
66500.0,s031,537500.0,477600.0
78900.0,s031,521800.00000000006,455300.0
82100.0,s031,420900.0,342000.0
83900.0,s031,158700.0,76600.0
63900.0,s031,135700.0,51800.0
64199.99999999999,s031,166600.0,102700.0
63900.0,s031,244100.0,179900.0
62000.0,s031,264100.0,151700.0
78100.0,s031,134100.0,72100.0
64400.0,s031,127000.0,48900.0
56200.0,s031,302900.0,238500.0
79500.0,s031,437400.0,381200.0
44400.0,s031,333900.0,254400.00000000003
79700.0,s031,129200.00000000001,84800.0
57300.0,s031,134100.0,54400.0
80800.0,s031,154900.0,97600.0
62000.0,s031,275200.0,194400.0
63600.00000000001,s031,271500.0,181200.0
58600.0,s031,134900.0,71300.0
71000.0,s031,153100.0,94500.0
58600.0,s031,445200.0,374200.0
67900.0,s031,442400.0,383800.0
104800.0,s031,369600.0,301700.0
94000.0,s031,226300.0,121500.0
69200.0,s031,154500.0,60500.0
