hold_time,user,press_press_time,press_release_time
54700.0,s024,307100.0,210000.0
49100.0,s024,158200.0,103500.0
72900.0,s024,158100.0,109000.0
57800.0,s024,841300.0,768400.0
66000.0,s024,932700.0,874900.0
59900.0,s024,328900.0,262900.0
83200.0,s024,174000.0,114100.0
65500.0,s024,137600.0,54400.0
79200.0,s024,223800.0,158300.0
94000.0,s024,509499.99999999994,430300.0
52300.0,s024,865200.0,773100.0
52300.0,s024,393500.0,341200.0
64400.0,s024,393300.0,341000.0
53900.0,s024,1102500.0,1038100.0
56800.0,s024,671400.0,617500.0
44600.0,s024,388100.0,331300.0
88200.0,s024,160000.0,115400.0
59100.0,s024,129700.00000000001,41500.0
108200.0,s024,519300.0,460200.0
66000.0,s024,420300.0,312100.0
65000.0,s024,388400.0,317100.0
47000.0,s024,198600.0,133600.0
56800.0,s024,114100.0,67100.0
57300.0,s024,1591500.0,1534700.0
60700.0,s024,827400.0,770100.0
62600.0,s024,457100.0,396400.0
87600.0,s024,153200.0,90600.0
57600.0,s024,154700.0,67100.0
92400.0,s024,587500.0,529900.0
78900.0,s024,311300.0,218900.0
56200.0,s024,301300.0,231100.0
35100.0,s024,171800.0,115600.0
65199.99999999999,s024,152800.0,117700.0
57000.0,s024,904100.0,838900.0
58600.0,s024,590100.0,533100.0
49900.0,s024,410400.0,351800.0
60500.0,s024,435500.0,385600.0
77900.0,s024,373500.0,313000.0
73900.0,s024,313500.0,235600.0
74400.0,s024,421600.0,347700.0
44900.0,s024,267600.0,181000.0
43300.0,s024,175000.0,130100.0
47500.0,s024,98500.0,55200.0
48100.0,s024,699000.0,651500.0
59900.0,s024,493600.0,445500.0
56000.0,s024,309100.0,249200.0
78700.0,s024,133200.0,77200.0
85300.0,s024,340000.0,261299.99999999997
68600.0,s024,266900.0,181600.0
101100.0,s024,272500.0,203900.0
61500.0,s024,215100.0,146700.0
52800.0,s024,171300.0,109800.0
58400.0,s024,103500.0,50700.0
51000.0,s024,951100.0,892700.0
56200.0,s024,580200.0,529200.0
42800.0,s024,326500.0,270300.0
69200.0,s024,101700.0,58900.0
46200.0,s024,146100.0,76900.0
81600.0,s024,248600.0,202400.0
69400.0,s024,542200.0,460600.0
47800.0,s024,313700.0,233200.0
40700.0,s024,184000.0,136200.0
60700.0,s024,89600.0,48900.0
55500.0,s024,670500.0,609800.0
46500.0,s024,662000.0,606500.0
53900.0,s024,292000.0,245500.0
80800.0,s024,109200.0,55300.0
56000.0,s024,142100.0,61300.0
89000.0,s024,248400.0,192400.0
75500.0,s024,298700.0,209700.0
54400.0,s024,251699.99999999997,166400.0
51000.0,s024,194300.0,139900.0
57300.0,s024,103500.0,52500.0
52300.0,s024,968500.0,911200.0
52500.0,s024,732900.0,680600.0
50700.0,s024,295700.0,243200.0
52000.0,s024,148400.0,97700.0
63900.0,s024,153900.0,101900.0
103500.0,s024,419900.0,356000.0
87400.0,s024,279700.0,176200.0
56800.0,s024,262000.0,193400.0
31399.999999999996,s024,198500.0,141700.0
49400.0,s024,86600.0,55200.0
65199.99999999999,s024,1241800.0,1192400.0
62799.99999999999,s024,906000.0,840800.0
48100.0,s024,264700.0,201900.0
77900.0,s024,96500.0,48400.0
45200.0,s024,131000.0,53100.0
80500.0,s024,222300.0,177100.0
69700.0,s024,382300.0,301800.0
49900.0,s024,213200.0,130800.0
46200.0,s024,201700.0,151800.0
57000.0,s024,79200.0,33000.0
52800.0,s024,612500.0,555500.0
53300.0,s024,475100.0,422300.0
42500.0,s024,270300.0,217000.0
75200.0,s024,111500.0,69000.0
45400.0,s024,140400.0,65199.99999999999
77100.0,s024,245400.0,200000.0
74700.0,s024,455700.0,378600.0
64699.99999999999,s024,381600.0,289700.0
57300.0,s024,260000.0,195300.0
49600.0,s024,143100.0,85800.0
58400.0,s024,676600.0,627000.0
49100.0,s024,596100.0,537700.0
49100.0,s024,466600.0,417500.0
77600.0,s024,273800.0,224700.0
48300.0,s024,158900.0,81300.0
78700.0,s024,222700.0,174400.0
73400.0,s024,367000.0,288300.0
55200.0,s024,207900.0,117100.0
57600.0,s024,180600.0,125400.00000000001
60700.0,s024,97700.0,40100.0
42300.0,s024,604000.0,543300.0
46500.0,s024,510499.99999999994,468200.0
56000.0,s024,277700.0,231200.0
69700.0,s024,231300.0,175300.0
47000.0,s024,182400.0,112700.0
69200.0,s024,270200.0,223200.0
73100.0,s024,289200.0,220000.0
52500.0,s024,251000.0,173600.0
48100.0,s024,172900.0,120400.0
59400.0,s024,98800.0,50700.0
52500.0,s024,1067800.0,1008400.0
51500.0,s024,684100.0,631600.0
56200.0,s024,295400.0,243900.0
83700.0,s024,123900.0,67700.0
53900.0,s024,112300.0,28600.0
75500.0,s024,190300.0,136400.0
56000.0,s024,260100.0,184600.0
61000.0,s024,206600.0,130600.0
40700.0,s024,152900.0,91900.0
64400.0,s024,73500.0,32800.0
63400.0,s024,574000.0,509600.00000000006
56500.0,s024,593100.0,529700.0
19300.0,s024,250000.0,193500.0
78400.0,s024,87200.0,67900.0
44600.0,s024,123900.0,45500.0
68900.0,s024,187100.0,142500.0
62300.0,s024,277800.0,208900.0
54400.0,s024,251900.0,189100.0
40400.0,s024,174000.0,119600.0
52500.0,s024,109600.0,69200.0
43800.0,s024,567100.0,514599.99999999994
57000.0,s024,877200.0,833400.0
54100.0,s024,306900.0,249900.0
87100.0,s024,261600.0,207500.0
66000.0,s024,322300.0,235200.0
43800.0,s024,277900.0,211900.0
56500.0,s024,241600.0,197800.0
51800.0,s024,238800.0,158300.0
31200.0,s024,189300.0,137500.0
54900.0,s024,88200.0,57000.0
46200.0,s024,612000.0,557100.0
48900.0,s024,676700.0,630500.0
52000.0,s024,279300.0,230400.0
80800.0,s024,160000.0,108000.0
51800.0,s024,117300.0,36500.0
54100.0,s024,276900.0,225100.0
87900.0,s024,318400.0,264300.0
49400.0,s024,286800.0,219200.0
