hold_time,user,press_press_time,press_release_time
63299.99999999999,s042,267100.0,166900.0
47000.0,s042,162000.0,98700.0
60200.0,s042,169400.0,122400.0
54900.0,s042,854200.0,794000.0
69900.0,s042,743300.0,688400.0
57500.0,s042,780900.0,711000.0
56700.0,s042,118500.0,61000.0
77300.0,s042,145900.0,89200.0
75500.0,s042,283000.0,205700.0
42200.0,s042,396300.0,320800.0
55900.0,s042,284300.0,214100.0
64600.00000000001,s042,144300.0,88400.0
57000.0,s042,178600.0,114000.0
60700.0,s042,827500.0,770500.0
83100.0,s042,558400.0,497700.0
64100.00000000001,s042,991800.0,908700.0
57800.0,s042,140400.0,76300.0
76200.0,s042,135400.0,77600.0
68900.0,s042,1218600.0,1142400.0
59100.0,s042,424000.0,355100.0
57500.0,s042,319300.0,243100.0
70400.0,s042,163000.0,105500.0
78900.0,s042,212600.0,142200.0
58600.0,s042,805700.0,726800.0
69400.0,s042,484100.0,425500.0
66200.0,s042,751200.0,681800.0
58600.0,s042,179200.0,113000.0
101000.0,s042,144400.0,85800.0
96600.0,s042,258400.00000000003,157400.0
79100.0,s042,252900.0,156300.0
44300.0,s042,310900.0,244400.0
50900.0,s042,154600.0,110300.0
66800.0,s042,228400.0,177500.0
70700.0,s042,814100.0,747300.0
65199.99999999999,s042,886700.0,816000.0
56200.0,s042,580000.0,514800.00000000006
59600.0,s042,160500.0,104300.0
94200.0,s042,126599.99999999999,67000.0
85700.0,s042,227900.0,133700.0
62300.0,s042,564700.0,479000.0
64100.00000000001,s042,374500.0,302700.0
69100.0,s042,187300.0,123200.0
61500.0,s042,220000.0,150900.0
59400.0,s042,496300.0,434800.0
74100.0,s042,541500.0,482100.0
68300.0,s042,613400.0,539300.0
58100.0,s042,174400.0,106100.0
95500.0,s042,149400.0,91300.0
98100.0,s042,230000.0,134500.0
97900.0,s042,271500.0,173400.0
47000.0,s042,291400.0,214600.0
72800.0,s042,135100.0,88100.0
86000.0,s042,209200.0,136400.0
56700.0,s042,690400.0,604400.0
71000.0,s042,583400.0,526700.0
68300.0,s042,535400.0,464400.0
52200.0,s042,229800.0,161500.0
83100.0,s042,160400.0,108200.0
86300.0,s042,251100.0,168000.0
76000.0,s042,293200.0,206900.0
58600.0,s042,256600.0,172400.0
53300.0,s042,162300.0,103700.0
64600.00000000001,s042,227400.0,174100.0
70200.0,s042,913500.0,848900.0
49900.0,s042,769100.0,698900.0
53600.0,s042,216700.0,166800.0
9000.0,s042,207200.0,153600.0
79700.0,s042,224500.0,215500.0
63299.99999999999,s042,498200.0,418500.0
74700.0,s042,395200.0,331900.0
61200.0,s042,396800.0,311600.0
61200.0,s042,149600.0,88400.0
72300.0,s042,187800.0,126599.99999999999
66200.0,s042,672500.0,600200.0
71200.0,s042,502200.0,436000.0
71200.0,s042,522800.00000000006,451600.0
69900.0,s042,155700.0,84500.0
97900.0,s042,144600.0,74700.0
105300.0,s042,203100.0,105200.0
90500.0,s042,260500.0,155200.0
59400.0,s042,307700.0,188200.0
78600.0,s042,138800.0,79400.0
64400.0,s042,198600.0,120000.0
61000.0,s042,1161400.0,1097000.0
66500.0,s042,469800.0,408800.0
55100.0,s042,467100.0,400600.0
65199.99999999999,s042,190700.0,135600.0
82600.0,s042,1155900.0,1090700.0
101300.0,s042,185200.0,102600.0
105300.0,s042,283700.0,182400.0
52800.0,s042,286900.0,185600.0
88600.0,s042,171200.0,118400.0
62799.99999999999,s042,207600.0,119000.0
61000.0,s042,494000.0,431200.0
58100.0,s042,449800.0,388800.0
58100.0,s042,670800.0,612700.0
56500.0,s042,131000.0,72900.0
80700.0,s042,132300.0,75800.0
88900.0,s042,195700.0,115000.0
70400.0,s042,274700.0,185800.0
54900.0,s042,269200.0,205900.0
66500.0,s042,121700.0,66800.0
81500.0,s042,199200.0,132700.0
55400.0,s042,532400.0,450900.0
59400.0,s042,416800.0,361400.0
50400.0,s042,209500.0,150100.0
49100.0,s042,133800.0,83400.0
91300.0,s042,139400.0,90300.0
118200.0,s042,197800.0,106500.0
115800.0,s042,451200.0,333000.0
62799.99999999999,s042,289500.0,186900.0
72300.0,s042,160100.0,97300.0
67800.0,s042,197900.0,125599.99999999999
54900.0,s042,314600.0,246800.0
64100.00000000001,s042,498600.0,443700.0
63299.99999999999,s042,270900.0,206800.0
51200.0,s042,163300.0,100000.0
93900.0,s042,159400.0,108200.0
103900.0,s042,208600.0,114700.0
93400.0,s042,229900.0,126000.0
48300.0,s042,292700.0,215100.0
69100.0,s042,148300.0,100000.0
77000.0,s042,184900.0,115800.0
64600.00000000001,s042,420600.0,343600.0
80500.0,s042,434100.0,369500.0
56700.0,s042,229500.0,149000.0
43800.0,s042,157000.0,100300.0
124500.0,s042,155400.0,111600.0
83400.0,s042,199100.0,74600.0
61500.0,s042,540300.0,456900.0
52800.0,s042,266300.0,191900.0
61700.0,s042,156700.0,103900.0
66800.0,s042,198900.0,137200.0
68600.0,s042,390900.0,324100.0
71500.0,s042,628500.0,559900.0
59900.0,s042,195500.0,124000.0
46700.0,s042,151200.0,91300.0
156100.0,s042,160400.0,113700.0
131600.0,s042,166900.0,10800.0
89700.0,s042,497000.0,365400.0
66500.0,s042,266800.0,190600.0
63299.99999999999,s042,165200.0,98700.0
81000.0,s042,191500.0,128200.00000000001
63299.99999999999,s042,421700.0,340700.0
77900.0,s042,464200.0,400900.0
58800.0,s042,285700.0,207800.0
59400.0,s042,149400.0,90600.0
119500.0,s042,188700.0,129300.0
99700.0,s042,260600.0,141100.0
103900.0,s042,349300.0,249600.0
62000.0,s042,255500.0,168700.0
61000.0,s042,161200.0,99200.0
57500.0,s042,174400.0,113400.0
66800.0,s042,346000.0,288500.0
74700.0,s042,494400.0,427600.0
43300.0,s042,318900.0,244200.0
59900.0,s042,148900.0,105600.0
71800.0,s042,165200.0,105300.0
88900.0,s042,184900.0,113100.0
73300.0,s042,402600.0,313700.0
59100.0,s042,289800.0,218300.0
60400.0,s042,153300.0,94200.0
70400.0,s042,177000.0,116600.0
63900.0,s042,395800.0,325400.0
64100.00000000001,s042,430300.0,366400.0
62799.99999999999,s042,214000.0,149900.0
64900.0,s042,130399.99999999999,67600.0
133700.0,s042,156700.0,91800.0
114200.0,s042,147900.0,14200.0
103700.0,s042,506499.99999999994,392300.0
60200.0,s042,302100.0,233800.0
73900.0,s042,139300.0,79100.0
76500.0,s042,181800.0,107900.0
56500.0,s042,1295300.0,1218800.0
78900.0,s042,459300.0,402800.0
79100.0,s042,246900.0,168000.0
62799.99999999999,s042,141200.0,62100.0
114000.0,s042,155200.0,92400.0
90000.0,s042,102300.0,-11700.0
52000.0,s042,702000.0,612000.0
58800.0,s042,291100.0,220900.0
58600.0,s042,151700.0,92900.0
72300.0,s042,208700.0,150100.0
61500.0,s042,394300.0,322000.0
76200.0,s042,453700.0,392200.0
57800.0,s042,267700.0,191500.0
54600.0,s042,131200.0,73400.0
114500.0,s042,197900.0,143300.0
107400.0,s042,188100.0,73600.0
132200.0,s042,372900.0,265500.0
67000.0,s042,323200.0,207700.0
75700.0,s042,147700.0,80700.0
93400.0,s042,211500.0,135800.0
68100.0,s042,419900.0,326500.0
63400.0,s042,420800.0,352700.0
73100.0,s042,185800.0,122400.0
66800.0,s042,134900.0,61800.0
118200.0,s042,176000.0,109200.0
135300.0,s042,98100.0,-20100.0
81300.0,s042,319500.0,184200.0
56200.0,s042,265300.0,185600.0
69700.0,s042,142500.0,86300.0
68900.0,s042,170700.0,101000.0
64600.00000000001,s042,359800.0,290900.0
53600.0,s042,399100.0,334500.0
68900.0,s042,172000.0,118400.0
64600.00000000001,s042,122000.0,53100.0
91000.0,s042,272200.0,207600.0
110300.0,s042,160100.0,69100.0
65199.99999999999,s042,332500.0,222200.0
53300.0,s042,300600.0,217500.0
56500.0,s042,156200.0,102900.0
72600.0,s042,192100.0,135600.0
61200.0,s042,368500.0,295900.0
55400.0,s042,405700.0,344500.0
64600.00000000001,s042,148800.0,93400.0
73600.0,s042,141700.0,77100.0
117200.0,s042,169100.0,95500.0
102200.0,s042,96800.0,-20400.0
69700.0,s042,287200.0,185000.0
57000.0,s042,323500.0,260700.0
64600.00000000001,s042,136700.0,79700.0
63299.99999999999,s042,182200.0,117600.0
62000.0,s042,303500.0,240200.0
59900.0,s042,391300.0,329300.0
67000.0,s042,178300.0,118400.0
