hold_time,user,press_press_time,press_release_time
79700.0,s056,227000.0,88300.0
90500.0,s056,125400.00000000001,45700.0
95000.0,s056,74100.0,-16400.0
114200.0,s056,506100.0,411100.0
111300.0,s056,384600.0,270400.0
129200.00000000001,s056,211800.0,100500.0
119200.0,s056,385100.0,255900.00000000003
93400.0,s056,167500.0,48300.0
75700.0,s056,194900.0,101500.0
90000.0,s056,248300.0,172600.0
71200.0,s056,439600.0,332500.0
101000.0,s056,102100.0,30900.0
69900.0,s056,86500.0,-14500.0
68100.0,s056,480800.0,410900.0
81300.0,s056,1192900.0,1124800.0
117900.0,s056,182400.0,101100.0
120000.0,s056,603500.0,485600.0
93900.0,s056,179700.0,59700.0
123200.0,s056,154300.0,60400.0
99200.0,s056,250699.99999999997,127500.0
81300.0,s056,574600.0,473300.0
109200.0,s056,213200.0,131900.0
83400.0,s056,119000.0,9800.0
82600.0,s056,229000.0,145600.0
108500.0,s056,372300.0,289700.0
105800.0,s056,245700.0,137200.0
123700.0,s056,865900.0,760100.0
119000.0,s056,253000.0,129300.0
140300.0,s056,210500.0,91500.0
115500.0,s056,313200.0,172900.0
92300.0,s056,515499.99999999994,382800.0
73300.0,s056,180700.0,88400.0
129200.00000000001,s056,102100.0,28800.0
95500.0,s056,453800.0,324600.0
116100.0,s056,364900.0,269400.0
109700.0,s056,294500.0,178400.0
117900.0,s056,524900.0,415200.0
83900.0,s056,152000.0,34100.0
128700.00000000001,s056,182800.0,98900.0
146900.0,s056,800300.0,671600.0
70200.0,s056,284700.0,151800.0
101300.0,s056,131700.0,61500.0
108400.0,s056,109200.0,7900.000000000001
114200.0,s056,308000.0,199600.0
100200.0,s056,535500.0,421300.0
124200.0,s056,322300.0,222100.0
133500.0,s056,283800.0,159600.0
86300.0,s056,223800.0,90300.0
103700.0,s056,154300.0,68000.0
110800.0,s056,555600.0,451900.0
84400.0,s056,185100.0,75900.0
79100.0,s056,175100.0,90700.0
104500.0,s056,87600.0,8500.0
83100.0,s056,581800.0,477300.0
86000.0,s056,263600.0,180500.0
119500.0,s056,184700.0,98700.0
121600.0,s056,379100.0,259600.0
72800.0,s056,174400.0,52800.0
108200.0,s056,165100.0,92300.0
105300.0,s056,222800.0,114600.0
74100.0,s056,198300.0,84300.0
73100.0,s056,124000.0,49900.0
83400.0,s056,79700.0,6600.0
91300.0,s056,399600.0,316200.0
112100.0,s056,321800.0,230500.0
126099.99999999999,s056,392500.0,280400.0
110000.0,s056,238500.0,112400.0
84900.0,s056,161200.0,51200.0
106600.0,s056,184100.0,99200.0
52500.0,s056,273200.0,166600.0
59100.0,s056,133100.0,32599.999999999996
57000.0,s056,157800.0,98700.0
91300.0,s056,96100.0,39100.0
109700.0,s056,578900.0,487600.0
113400.0,s056,396700.0,287000.0
112600.0,s056,293100.0,179700.0
110000.0,s056,202400.0,89800.0
83600.0,s056,129099.99999999999,19100.0
130300.0,s056,168500.0,84900.0
98400.0,s056,302900.0,172600.0
85500.0,s056,227100.0,130500.0
63299.99999999999,s056,426800.0,341300.0
120000.0,s056,249000.0,185700.0
120800.0,s056,263700.0,143700.0
95000.0,s056,365600.0,244800.0
104500.0,s056,300500.0,205500.0
108900.0,s056,260700.0,156200.0
80500.0,s056,131600.0,22700.0
131600.0,s056,145400.0,64900.0
170400.0,s056,497800.0,366200.0
59400.0,s056,227600.0,110700.0
92100.0,s056,207900.0,148500.0
97900.0,s056,102400.0,10300.0
98900.0,s056,239500.0,141600.0
128700.00000000001,s056,335300.0,236400.0
117400.0,s056,244000.0,115300.0
130300.0,s056,177400.0,60000.0
90200.0,s056,236400.0,106100.0
107100.0,s056,221800.0,131600.0
93400.0,s056,224400.0,117300.0
69900.0,s056,241200.0,132800.0
78600.0,s056,116900.0,47000.0
90500.0,s056,89200.0,10600.0
67500.0,s056,328600.0,238100.0
114500.0,s056,330000.0,262500.0
114500.0,s056,201900.0,87400.0
104200.0,s056,122500.0,8000.0
71800.0,s056,159100.0,54900.0
122400.0,s056,153800.0,82000.0
114000.0,s056,257600.0,135200.0
63600.00000000001,s056,153700.0,58700.0
83600.0,s056,151700.0,88100.0
82300.0,s056,72000.0,-11600.0
74700.0,s056,224700.0,142400.0
105800.0,s056,386800.0,312100.0
108900.0,s056,256699.99999999997,150900.0
121300.0,s056,150900.0,42000.0
93100.0,s056,197800.0,76500.0
102600.0,s056,231000.0,137900.0
90200.0,s056,220900.0,118300.0
75500.0,s056,119200.0,32099.999999999996
78700.0,s056,178900.0,103400.0
67900.0,s056,73100.0,-5600.0
135300.0,s056,399400.0,331500.0
106300.0,s056,472400.0,337100.0
117600.0,s056,253800.00000000003,147500.0
136400.0,s056,174900.0,57300.0
64100.00000000001,s056,146000.0,9600.0
98100.0,s056,153800.0,89700.0
148500.0,s056,511499.99999999994,413400.0
101000.0,s056,176900.0,69000.0
48000.0,s056,169900.0,68900.0
112900.0,s056,129800.0,81800.0
88400.0,s056,425900.0,313000.0
109000.0,s056,341400.0,253000.0
111800.0,s056,232200.0,123200.0
108700.0,s056,121700.0,9900.0
89200.0,s056,127800.0,19100.0
165900.0,s056,847900.0,758700.0
120300.0,s056,278700.0,112800.0
67800.0,s056,144200.0,50600.0
76100.0,s056,124500.0,56700.0
58600.0,s056,63900.0,-12200.0
99200.0,s056,221600.0,163000.0
94700.0,s056,410500.0,311300.0
136900.0,s056,566000.0,471300.0
