hold_time,user,press_press_time,press_release_time
56200.0,s010,175500.0,71200.0
78900.0,s010,181300.0,125099.99999999999
53600.0,s010,210900.0,132000.0
79700.0,s010,486100.0,432500.0
54100.0,s010,675100.0,595400.0
87400.0,s010,140700.0,86600.0
54700.0,s010,133400.0,46000.0
84200.0,s010,119200.0,64500.0
71300.0,s010,210100.0,125900.00000000001
66800.0,s010,226100.0,154800.0
53600.0,s010,151400.0,66400.0
74200.0,s010,369500.0,315900.0
55700.0,s010,164000.0,89800.0
58100.0,s010,589000.0,533300.0
79800.0,s010,300400.0,242300.0
80000.0,s010,162700.0,82900.0
66500.0,s010,125000.0,45000.0
66300.0,s010,157600.0,91100.0
93200.0,s010,250199.99999999997,183900.0
34900.0,s010,711100.0,617900.0
70000.0,s010,288100.0,203900.0
67300.0,s010,145800.0,75800.0
65199.99999999999,s010,161000.0,93700.0
57300.0,s010,311100.0,245900.0
59400.0,s010,398300.0,341000.0
82100.0,s010,191100.0,131700.0
47000.0,s010,196500.0,114400.0
88700.0,s010,205400.0,158400.0
96900.0,s010,256500.0,167800.0
57600.0,s010,683700.0,586800.0
64199.99999999999,s010,153500.0,68000.0
84700.0,s010,188300.0,124100.0
63900.0,s010,184000.0,99300.0
111700.0,s010,634700.0,570800.0
70500.0,s010,568100.0,456400.0
86900.0,s010,156300.0,85800.0
61300.0,s010,126300.0,39400.0
76300.0,s010,143400.0,82100.0
71300.0,s010,206400.0,130100.0
68600.0,s010,188600.0,117300.0
53900.0,s010,126400.00000000001,31600.000000000004
66500.0,s010,153700.0,99800.0
59900.0,s010,150700.0,84200.0
48300.0,s010,258900.00000000003,199000.0
54100.0,s010,268700.0,220400.0
76300.0,s010,123300.0,69200.0
54100.0,s010,121300.0,45000.0
79700.0,s010,101900.0,47800.0
79200.0,s010,209800.0,130100.0
63600.00000000001,s010,220000.0,140800.0
69200.0,s010,168300.0,89900.0
73400.0,s010,147300.0,78100.0
70200.0,s010,141300.0,67900.0
63600.00000000001,s010,273900.0,203700.0
59400.0,s010,273800.0,210200.0
78900.0,s010,149900.0,90500.0
63400.0,s010,132000.0,53100.0
98500.0,s010,122800.0,59400.0
80800.0,s010,485300.0,386800.0
76300.0,s010,314200.0,233400.0
71300.0,s010,168100.0,71200.0
88200.0,s010,156300.0,85000.0
62300.0,s010,167700.0,79500.0
63400.0,s010,287100.0,224800.0
57600.0,s010,267500.0,204100.0
81800.0,s010,149700.0,92100.0
66000.0,s010,426000.0,344200.0
77600.0,s010,139200.0,73200.0
80500.0,s010,215100.0,137500.0
63900.0,s010,235600.0,155100.0
76000.0,s010,140300.0,50300.0
84700.0,s010,138800.0,62799.99999999999
64199.99999999999,s010,198700.0,114000.0
56200.0,s010,399600.0,335400.0
78100.0,s010,420200.0,364000.0
77900.0,s010,166100.0,88000.0
60500.0,s010,108900.0,31000.0
76800.0,s010,105700.0,45200.0
78400.0,s010,214800.0,138000.0
60200.0,s010,195200.0,116800.0
67100.0,s010,246700.0,140100.0
85300.0,s010,163700.0,96600.0
65000.0,s010,132800.0,47500.0
105600.0,s010,324400.0,259400.00000000003
92200.0,s010,412600.0,307000.0
85000.0,s010,156100.0,63900.0
54700.0,s010,144500.0,59500.0
64199.99999999999,s010,84300.0,29600.0
90500.0,s010,212000.0,147800.0
63900.0,s010,232900.0,142400.0
80000.0,s010,372000.0,259600.0
76300.0,s010,131200.0,51200.0
67600.0,s010,144400.0,68100.0
107400.0,s010,274000.0,206400.0
71800.0,s010,382700.0,275300.0
83700.0,s010,174000.0,102200.0
63600.00000000001,s010,108600.0,24900.0
67300.0,s010,133300.0,69700.0
85000.0,s010,211600.0,144300.0
75200.0,s010,227700.0,142700.0
76000.0,s010,222400.0,132900.0
83200.0,s010,137300.0,61300.0
81000.0,s010,125200.0,42000.0
115900.0,s010,576300.0,495300.0
84500.0,s010,501499.99999999994,385600.0
75500.0,s010,178500.0,94000.0
74200.0,s010,145800.0,70300.0
76600.0,s010,107800.0,33600.0
66300.0,s010,248100.0,171500.0
68400.0,s010,215300.0,149000.0
106400.0,s010,475000.0,399200.0
75800.0,s010,487200.0,380800.0
67900.0,s010,107800.0,32000.0
94800.0,s010,280300.0,212400.0
71500.0,s010,414700.0,319900.0
80500.0,s010,157900.0,86400.0
65000.0,s010,103300.0,22800.0
82100.0,s010,113400.0,48400.0
83900.0,s010,209600.0,127500.0
68900.0,s010,194400.0,110500.0
76000.0,s010,130399.99999999999,17400.0
80000.0,s010,167100.0,91100.0
59400.0,s010,141000.0,61000.0
104000.0,s010,363700.0,304300.0
70200.0,s010,543900.0,439900.0
76300.0,s010,192400.0,122200.0
52800.0,s010,163700.0,87400.0
59100.0,s010,90100.0,37300.0
53300.0,s010,211400.0,152300.0
28800.0,s010,173800.0,120500.0
65000.0,s010,99700.0,-3800.0
100600.0,s010,166600.0,101600.0
56800.0,s010,160300.0,59700.0
71500.0,s010,649900.0,593100.0
89800.0,s010,299900.0,228400.0
83400.0,s010,214200.0,124400.0
62799.99999999999,s010,121500.0,38100.0
81300.0,s010,114100.0,51300.0
57800.0,s010,214800.0,133500.0
58900.0,s010,162500.0,104700.0
63900.0,s010,238000.0,125300.0
80500.0,s010,177400.0,113500.0
48600.0,s010,150700.0,70200.0
65500.0,s010,241800.0,193200.0
51300.0,s010,239500.0,174000.0
83400.0,s010,119900.0,68600.0
52000.0,s010,102800.0,19400.0
85500.0,s010,95900.0,43900.0
74200.0,s010,198200.0,112700.0
66300.0,s010,166700.0,92500.0
63600.00000000001,s010,112900.0,26300.0
83900.0,s010,341800.0,278200.0
64699.99999999999,s010,132800.0,48900.0
97400.0,s010,336500.0,271800.0
77900.0,s010,473800.0,376400.0
79700.0,s010,164500.0,86600.0
55700.0,s010,118900.0,39200.0
72900.0,s010,91400.0,35700.0
68900.0,s010,205400.0,132500.0
88400.0,s010,183100.0,114200.0
68100.0,s010,162300.0,76500.0
82900.0,s010,112700.0,44600.0
60700.0,s010,145200.0,62300.0
46500.0,s010,595800.0,535100.0
59900.0,s010,288600.0,242100.0
77900.0,s010,140400.0,80500.0
57000.0,s010,101000.0,23100.0
65500.0,s010,105900.0,48900.0
77600.0,s010,203000.0,137500.0
81300.0,s010,171200.0,93600.0
67900.0,s010,112400.0,17400.0
78100.0,s010,171400.0,103500.0
68400.0,s010,146500.0,68400.0
72900.0,s010,282900.0,214500.0
54900.0,s010,272200.0,199300.0
97900.0,s010,143400.0,88500.0
58400.0,s010,148700.0,50800.0
80800.0,s010,95700.0,37300.0
77100.0,s010,227800.0,147000.0
59400.0,s010,173300.0,96200.0
68100.0,s010,141700.0,33700.0
49100.0,s010,159700.0,91600.0
71500.0,s010,111900.0,62799.99999999999
63900.0,s010,241400.0,169900.0
59900.0,s010,268700.0,204800.0
78700.0,s010,135100.0,75200.0
54900.0,s010,104100.0,25400.0
75200.0,s010,113500.0,58600.0
58900.0,s010,211400.0,136200.0
59400.0,s010,172500.0,113600.0
82100.0,s010,120600.0,45600.0
77600.0,s010,459500.0,377400.0
72300.0,s010,139600.0,62000.0
91100.0,s010,361300.0,289000.0
84500.0,s010,432100.0,341000.0
78100.0,s010,172200.0,87700.0
62300.0,s010,155000.0,76900.0
99000.0,s010,103300.0,41000.0
61300.0,s010,237500.0,138500.0
42000.0,s010,287100.0,225800.0
69200.0,s010,159100.0,65900.0
96100.0,s010,359200.0,290000.0
70000.0,s010,156000.0,59900.0
51500.0,s010,355500.0,285500.0
59400.0,s010,359000.0,307500.0
86600.0,s010,145500.0,86100.0
49100.0,s010,150000.0,63400.0
80300.0,s010,85600.0,36500.0
67300.0,s010,216500.0,136200.0
58900.0,s010,138200.0,70900.0
50200.0,s010,620000.0,526600.0
79500.0,s010,350000.0,299800.0
58900.0,s010,124400.0,44900.0
56500.0,s010,611200.0,552300.0
56200.0,s010,295200.0,238700.0
90000.0,s010,153300.0,97100.0
70000.0,s010,132900.0,42900.0
84200.0,s010,106700.0,36700.0
71000.0,s010,219000.0,134800.0
45400.0,s010,140800.0,69800.0
64699.99999999999,s010,151500.0,36900.0
79700.0,s010,171900.0,107200.0
68400.0,s010,133800.0,54100.0
68100.0,s010,248400.0,180000.0
60800.0,s010,261600.0,193500.0
78100.0,s010,138400.0,77600.0
60700.0,s010,110900.0,32800.0
91300.0,s010,102700.0,42000.0
73100.0,s010,217200.0,125900.00000000001
59700.0,s010,155600.0,82500.0
66300.0,s010,284900.0,176700.0
89000.0,s010,144700.0,78400.0
61000.0,s010,166100.0,77100.0
67300.0,s010,207500.0,146500.0
50200.0,s010,263000.0,195700.0
77600.0,s010,155800.0,105600.0
63400.0,s010,122000.0,44400.0
73700.0,s010,117300.0,53900.0
68900.0,s010,233900.0,160200.0
65000.0,s010,163800.0,94900.0
60700.0,s010,132100.0,47400.0
72600.0,s010,160000.0,99300.0
59700.0,s010,170300.0,97700.0
67600.0,s010,256600.0,196900.0
53100.0,s010,303300.0,235700.0
82900.0,s010,153000.0,99900.0
62600.0,s010,632900.0,550000.0
80800.0,s010,134700.0,72100.0
78700.0,s010,491100.0,410300.0
59700.0,s010,193700.0,115000.0
62000.0,s010,213700.0,122400.0
78900.0,s010,145400.0,83400.0
73700.0,s010,187400.0,108500.0
61500.0,s010,281900.0,208200.0
55500.0,s010,285700.0,224200.0
83700.0,s010,136500.0,81000.0
51800.0,s010,170900.0,87200.0
82900.0,s010,162200.0,110400.0
87400.0,s010,224100.0,141200.0
74700.0,s010,220300.0,132900.0
62300.0,s010,154600.0,54800.0
90300.0,s010,134100.0,71800.0
65500.0,s010,179300.0,89000.0
65500.0,s010,254699.99999999997,189200.0
71900.0,s010,256400.00000000003,190900.0
84500.0,s010,138200.0,66300.0
60700.0,s010,132600.0,48100.0
73700.0,s010,101400.0,40700.0
78400.0,s010,202500.0,128800.0
72900.0,s010,181700.0,103300.0
62300.0,s010,159300.0,43200.0
74700.0,s010,165000.0,102700.0
52800.0,s010,185000.0,110300.0
56500.0,s010,262100.0,209300.0
60700.0,s010,223400.0,166900.0
76300.0,s010,150200.0,89500.0
73400.0,s010,174800.0,98500.0
85800.0,s010,122600.0,49200.0
50200.0,s010,242800.0,157000.0
62799.99999999999,s010,213400.0,163200.0
59900.0,s010,141200.0,46400.0
68100.0,s010,148900.0,89000.0
63400.0,s010,152300.0,84200.0
81800.0,s010,478000.0,414600.0
