hold_time,user,press_press_time,press_release_time
60700.0,s007,233200.0,151400.0
107400.0,s007,110100.0,49400.0
109000.0,s007,167600.0,60200.0
55200.0,s007,542800.0,433800.0
44900.0,s007,533700.0,478500.0
66000.0,s007,330800.0,285900.0
96400.0,s007,257400.00000000003,191400.0
121400.0,s007,276700.0,180300.0
90800.0,s007,364400.0,243000.0
86300.0,s007,917200.0,826400.0
71300.0,s007,264900.0,173600.0
47500.0,s007,193800.0,122500.0
90300.0,s007,188400.0,140900.0
59100.0,s007,385300.0,295000.0
52500.0,s007,512300.0,453200.0
83400.0,s007,318300.0,265800.0
92700.0,s007,212300.0,128899.99999999999
88400.0,s007,420200.0,327500.0
78100.0,s007,244400.0,156000.0
104300.0,s007,762800.0,684700.0
68600.0,s007,399000.0,319000.0
113000.0,s007,108000.0,39400.0
90800.0,s007,220400.0,107400.0
61500.0,s007,562100.0,471300.0
73100.0,s007,401200.0,339700.0
89000.0,s007,269800.0,196700.0
95000.0,s007,141900.0,52900.0
135700.0,s007,255500.0,160500.0
77400.0,s007,239400.0,103700.0
68400.0,s007,946000.0,868600.0
65500.0,s007,802700.0,730900.0
83200.0,s007,146500.0,81000.0
88700.0,s007,205400.0,122200.0
59900.0,s007,750200.0,661500.0
72300.0,s007,568700.0,508800.00000000006
83700.0,s007,217300.0,145000.0
84500.0,s007,144200.0,60500.0
96900.0,s007,130200.00000000001,45700.0
91300.0,s007,174200.0,77300.0
83400.0,s007,550100.0,458800.0
50700.0,s007,259400.00000000003,174900.0
87400.0,s007,89500.0,38800.0
76600.0,s007,134400.0,47000.0
68400.0,s007,279500.0,202900.0
70200.0,s007,478000.0,409600.0
86600.0,s007,222000.0,151800.0
87600.0,s007,126300.0,39700.0
97100.0,s007,143900.0,56300.0
104000.0,s007,394200.0,297100.0
86300.0,s007,218400.0,114400.0
55200.0,s007,301600.0,212100.0
109800.0,s007,88000.0,32800.0
86900.0,s007,152100.0,42300.0
66800.0,s007,281400.0,194500.0
63100.0,s007,448200.0,381400.0
100300.0,s007,229500.0,166400.0
89800.0,s007,188000.0,87700.0
88700.0,s007,248500.0,158700.0
94800.0,s007,157300.0,68600.0
113500.0,s007,446700.0,351900.0
62000.0,s007,236700.0,141400.0
85800.0,s007,90800.0,28800.0
93400.0,s007,151500.0,65700.0
68400.0,s007,288900.0,195500.0
69200.0,s007,558700.0,490300.0
78900.0,s007,253199.99999999997,184000.0
102200.0,s007,158200.0,79300.0
103700.0,s007,162400.0,60200.0
101900.0,s007,175500.0,71800.0
95300.0,s007,905300.0,803400.0
72300.0,s007,229500.0,149800.0
110600.0,s007,132200.0,59900.0
91900.0,s007,195300.0,84700.0
64400.0,s007,1046400.0,954500.0
74400.0,s007,495700.0,431300.0
81800.0,s007,256000.0,181600.0
96400.0,s007,135200.0,53400.0
96400.0,s007,140300.0,43900.0
107700.0,s007,135700.0,39300.0
97900.0,s007,227100.0,119400.0
69400.0,s007,403400.0,301000.0
43000.0,s007,250699.99999999997,181300.0
82100.0,s007,400900.0,357900.0
63100.0,s007,574200.0,492100.0
81300.0,s007,345800.0,282700.0
96100.0,s007,229900.0,148600.0
95300.0,s007,159300.0,63200.00000000001
109300.0,s007,160800.0,65500.0
78700.0,s007,144700.0,35400.0
109300.0,s007,185500.0,106800.0
56000.0,s007,268100.0,183900.0
76300.0,s007,107000.0,51000.0
93200.0,s007,159200.0,82900.0
64699.99999999999,s007,370000.0,276800.0
77100.0,s007,380400.0,315700.0
87100.0,s007,238100.0,161000.0
91300.0,s007,148400.0,61300.0
109800.0,s007,149900.0,58600.0
95300.0,s007,146200.0,36400.0
78100.0,s007,225800.0,130500.0
50400.0,s007,269900.0,208900.0
80800.0,s007,122700.0,72300.0
76800.0,s007,133600.0,52800.0
58900.0,s007,296100.0,219300.0
75500.0,s007,388300.0,329400.0
90300.0,s007,243100.0,167600.0
83700.0,s007,137100.0,46800.0
92100.0,s007,145000.0,61300.0
79700.0,s007,146700.0,54600.0
65700.0,s007,230800.0,151100.0
39400.0,s007,235600.0,137400.0
89200.0,s007,105100.0,65700.0
105900.0,s007,172600.0,83400.0
87100.0,s007,333600.0,227700.0
76300.0,s007,604700.0,517599.99999999994
83700.0,s007,208800.0,132500.0
100800.0,s007,132600.0,48900.0
112200.0,s007,118300.0,17500.0
97400.0,s007,125700.0,13500.0
100000.0,s007,213700.0,116300.0
57000.0,s007,348300.0,278300.0
78700.0,s007,110300.0,53300.0
94000.0,s007,163700.0,85000.0
67900.0,s007,371100.0,277100.0
81300.0,s007,402900.0,335000.0
82400.0,s007,240800.0,159500.0
82600.0,s007,191500.0,109100.0
100600.0,s007,140500.0,57900.0
91600.0,s007,166300.0,65700.0
73400.0,s007,213700.0,122100.0
37000.0,s007,301600.0,202600.0
99800.0,s007,111400.0,74400.0
117200.0,s007,151300.0,51500.0
69700.0,s007,336200.0,219000.0
77600.0,s007,402800.0,333100.0
69400.0,s007,243400.0,165800.0
100000.0,s007,136500.0,67100.0
85000.0,s007,171600.0,71600.0
97700.0,s007,156800.0,71800.0
54900.0,s007,412400.0,314700.0
62600.0,s007,306400.0,228500.0
85500.0,s007,212500.0,149900.0
83400.0,s007,158100.0,72600.0
55700.0,s007,382400.0,299000.0
